id,asset,year,rep_period,time_block_start,time_block_end,dual_max_ramp_up_with_unit_commitment,dual_max_ramp_down_with_unit_commitment
1526,FR_CCGT,2030,4,14,14,0.0,0.0
1527,FR_CCGT,2030,4,15,15,0.0,0.0
1528,FR_CCGT,2030,4,16,16,0.0,0.0
1529,FR_CCGT,2030,4,17,17,0.0,0.0
1530,FR_CCGT,2030,4,18,18,0.0,0.0
1531,FR_CCGT,2030,4,19,19,0.0,0.0
1532,FR_CCGT,2030,4,20,20,0.0,0.0
1533,FR_CCGT,2030,4,21,21,0.0,0.0
1534,FR_CCGT,2030,4,22,22,0.0,0.0
1535,FR_CCGT,2030,4,23,23,0.0,0.0
1536,FR_CCGT,2030,4,24,24,0.0,0.0
1537,FR_CCGT,2030,5,1,1,0.0,0.0
1538,FR_CCGT,2030,5,2,2,0.0,0.0
1539,FR_CCGT,2030,5,3,3,0.0,0.0
1540,FR_CCGT,2030,5,4,4,0.0,0.0
1541,FR_CCGT,2030,5,5,5,0.0,0.0
1542,FR_CCGT,2030,5,6,6,0.0,0.0
1543,FR_CCGT,2030,5,7,7,0.0,0.0
1544,FR_CCGT,2030,5,8,8,0.0,0.0
1545,FR_CCGT,2030,5,9,9,0.0,0.0
1546,FR_CCGT,2030,5,10,10,0.0,0.0
1547,FR_CCGT,2030,5,11,11,0.0,0.0
1548,FR_CCGT,2030,5,12,12,0.0,0.0
1549,FR_CCGT,2030,5,13,13,0.0,0.0
1550,FR_CCGT,2030,5,14,14,0.0,0.0
1551,FR_CCGT,2030,5,15,15,0.0,0.0
1552,FR_CCGT,2030,5,16,16,0.0,0.0
1553,FR_CCGT,2030,5,17,17,0.0,0.0
1554,FR_CCGT,2030,5,18,18,0.0,0.0
1555,FR_CCGT,2030,5,19,19,0.0,0.0
1556,FR_CCGT,2030,5,20,20,0.0,0.0
1557,FR_CCGT,2030,5,21,21,0.0,0.0
1558,FR_CCGT,2030,5,22,22,0.0,0.0
1559,FR_CCGT,2030,5,23,23,0.0,0.0
1560,FR_CCGT,2030,5,24,24,0.0,0.0
1561,FR_CCGT,2030,6,1,1,0.0,0.0
1562,FR_CCGT,2030,6,2,2,0.0,0.0
1563,FR_CCGT,2030,6,3,3,0.0,0.0
1564,FR_CCGT,2030,6,4,4,0.0,0.0
1565,FR_CCGT,2030,6,5,5,0.0,0.0
1566,FR_CCGT,2030,6,6,6,0.0,0.0
1567,FR_CCGT,2030,6,7,7,0.0,0.0
1568,FR_CCGT,2030,6,8,8,0.0,0.0
1569,FR_CCGT,2030,6,9,9,0.0,0.0
1570,FR_CCGT,2030,6,10,10,0.0,0.0
1571,FR_CCGT,2030,6,11,11,0.0,0.0
1572,FR_CCGT,2030,6,12,12,0.0,0.0
1573,FR_CCGT,2030,6,13,13,0.0,0.0
1574,FR_CCGT,2030,6,14,14,0.0,0.0
1575,FR_CCGT,2030,6,15,15,0.0,0.0
1576,FR_CCGT,2030,6,16,16,0.0,0.0
1577,FR_CCGT,2030,6,17,17,0.0,0.0
1578,FR_CCGT,2030,6,18,18,0.0,0.0
1579,FR_CCGT,2030,6,19,19,0.0,0.0
1580,FR_CCGT,2030,6,20,20,0.0,0.0
1581,FR_CCGT,2030,6,21,21,0.0,0.0
1582,FR_CCGT,2030,6,22,22,0.0,0.0
1583,FR_CCGT,2030,6,23,23,0.0,0.0
1584,FR_CCGT,2030,6,24,24,0.0,0.0
1585,FR_CCGT,2030,7,1,1,0.0,0.0
1586,FR_CCGT,2030,7,2,2,0.0,0.0
1587,FR_CCGT,2030,7,3,3,0.0,0.0
1588,FR_CCGT,2030,7,4,4,0.0,0.0
1589,FR_CCGT,2030,7,5,5,0.0,0.0
1590,FR_CCGT,2030,7,6,6,0.0,0.0
1591,FR_CCGT,2030,7,7,7,0.0,0.0
1592,FR_CCGT,2030,7,8,8,0.0,0.0
1593,FR_CCGT,2030,7,9,9,0.0,0.0
1594,FR_CCGT,2030,7,10,10,0.0,0.0
1595,FR_CCGT,2030,7,11,11,0.0,0.0
1596,FR_CCGT,2030,7,12,12,0.0,0.0
1597,FR_CCGT,2030,7,13,13,0.0,0.0
1598,FR_CCGT,2030,7,14,14,0.0,0.0
1599,FR_CCGT,2030,7,15,15,0.0,0.0
1600,FR_CCGT,2030,7,16,16,0.0,0.0
1601,FR_CCGT,2030,7,17,17,0.0,0.0
1602,FR_CCGT,2030,7,18,18,0.0,0.0
1603,FR_CCGT,2030,7,19,19,0.0,0.0
1604,FR_CCGT,2030,7,20,20,0.0,0.0
1605,FR_CCGT,2030,7,21,21,0.0,0.0
1606,FR_CCGT,2030,7,22,22,0.0,0.0
1607,FR_CCGT,2030,7,23,23,0.0,0.0
1608,FR_CCGT,2030,7,24,24,0.0,0.0
1609,FR_CCGT,2030,8,1,1,0.0,0.0
1610,FR_CCGT,2030,8,2,2,0.0,0.0
1611,FR_CCGT,2030,8,3,3,0.0,0.0
1612,FR_CCGT,2030,8,4,4,0.0,0.0
1613,FR_CCGT,2030,8,5,5,0.0,0.0
1614,FR_CCGT,2030,8,6,6,0.0,0.0
1615,FR_CCGT,2030,8,7,7,0.0,0.0
1616,FR_CCGT,2030,8,8,8,0.0,0.0
1617,FR_CCGT,2030,8,9,9,0.0,0.0
1618,FR_CCGT,2030,8,10,10,0.0,0.0
1619,FR_CCGT,2030,8,11,11,0.0,0.0
1620,FR_CCGT,2030,8,12,12,0.0,0.0
1621,FR_CCGT,2030,8,13,13,0.0,0.0
1622,FR_CCGT,2030,8,14,14,0.0,0.0
1623,FR_CCGT,2030,8,15,15,0.0,0.0
1624,FR_CCGT,2030,8,16,16,0.0,0.0
1625,FR_CCGT,2030,8,17,17,0.0,0.0
1626,FR_CCGT,2030,8,18,18,0.0,0.0
1627,FR_CCGT,2030,8,19,19,0.0,0.0
1628,FR_CCGT,2030,8,20,20,0.0,0.0
1629,FR_CCGT,2030,8,21,21,0.0,0.0
1630,FR_CCGT,2030,8,22,22,0.0,0.0
1631,FR_CCGT,2030,8,23,23,0.0,0.0
1632,FR_CCGT,2030,8,24,24,0.0,0.0
1633,FR_CCGT,2030,9,1,1,0.0,0.0
1634,FR_CCGT,2030,9,2,2,0.0,0.0
1635,FR_CCGT,2030,9,3,3,0.0,0.0
1636,FR_CCGT,2030,9,4,4,0.0,0.0
1637,FR_CCGT,2030,9,5,5,0.0,0.0
1638,FR_CCGT,2030,9,6,6,0.0,0.0
1639,FR_CCGT,2030,9,7,7,0.0,0.0
1640,FR_CCGT,2030,9,8,8,0.0,0.0
1641,FR_CCGT,2030,9,9,9,0.0,0.0
1642,FR_CCGT,2030,9,10,10,0.0,0.0
1643,FR_CCGT,2030,9,11,11,0.0,0.0
1644,FR_CCGT,2030,9,12,12,0.0,0.0
1645,FR_CCGT,2030,9,13,13,0.0,0.0
1646,FR_CCGT,2030,9,14,14,0.0,0.0
1647,FR_CCGT,2030,9,15,15,0.0,0.0
1648,FR_CCGT,2030,9,16,16,0.0,0.0
1649,FR_CCGT,2030,9,17,17,0.0,0.0
1650,FR_CCGT,2030,9,18,18,0.0,0.0
1651,FR_CCGT,2030,9,19,19,0.0,0.0
1652,FR_CCGT,2030,9,20,20,0.0,0.0
1653,FR_CCGT,2030,9,21,21,0.0,0.0
1654,FR_CCGT,2030,9,22,22,0.0,0.0
1655,FR_CCGT,2030,9,23,23,0.0,0.0
1656,FR_CCGT,2030,9,24,24,0.0,0.0
1657,FR_CCGT,2030,10,1,1,0.0,0.0
1658,FR_CCGT,2030,10,2,2,0.0,0.0
1659,FR_CCGT,2030,10,3,3,0.0,0.0
1660,FR_CCGT,2030,10,4,4,0.0,0.0
1661,FR_CCGT,2030,10,5,5,0.0,0.0
1662,FR_CCGT,2030,10,6,6,0.0,0.0
1663,FR_CCGT,2030,10,7,7,0.0,0.0
1664,FR_CCGT,2030,10,8,8,0.0,0.0
1665,FR_CCGT,2030,10,9,9,0.0,0.0
1666,FR_CCGT,2030,10,10,10,0.0,0.0
1667,FR_CCGT,2030,10,11,11,0.0,0.0
1668,FR_CCGT,2030,10,12,12,0.0,0.0
1669,FR_CCGT,2030,10,13,13,0.0,0.0
1670,FR_CCGT,2030,10,14,14,0.0,0.0
1671,FR_CCGT,2030,10,15,15,0.0,0.0
1672,FR_CCGT,2030,10,16,16,0.0,0.0
1673,FR_CCGT,2030,10,17,17,0.0,0.0
1674,FR_CCGT,2030,10,18,18,0.0,0.0
1675,FR_CCGT,2030,10,19,19,0.0,0.0
1676,FR_CCGT,2030,10,20,20,0.0,0.0
1677,FR_CCGT,2030,10,21,21,0.0,0.0
1678,FR_CCGT,2030,10,22,22,0.0,0.0
1679,FR_CCGT,2030,10,23,23,0.0,0.0
1680,FR_CCGT,2030,10,24,24,0.0,0.0
1681,FR_OCGT,2030,1,1,1,0.0,0.0
1682,FR_OCGT,2030,1,2,2,0.0,0.0
1683,FR_OCGT,2030,1,3,3,0.0,0.0
1684,FR_OCGT,2030,1,4,4,0.0,0.0
1685,FR_OCGT,2030,1,5,5,0.0,0.0
1686,FR_OCGT,2030,1,6,6,0.0,0.0
1687,FR_OCGT,2030,1,7,7,0.0,0.0
1688,FR_OCGT,2030,1,8,8,0.0,0.0
1689,FR_OCGT,2030,1,9,9,0.0,0.0
1690,FR_OCGT,2030,1,10,10,0.0,0.0
1691,FR_OCGT,2030,1,11,11,0.0,0.0
1692,FR_OCGT,2030,1,12,12,0.0,0.0
1693,FR_OCGT,2030,1,13,13,0.0,0.0
1694,FR_OCGT,2030,1,14,14,0.0,0.0
1695,FR_OCGT,2030,1,15,15,0.0,0.0
1696,FR_OCGT,2030,1,16,16,0.0,0.0
1697,FR_OCGT,2030,1,17,17,0.0,0.0
1698,FR_OCGT,2030,1,18,18,0.0,0.0
1699,FR_OCGT,2030,1,19,19,0.0,0.0
1700,FR_OCGT,2030,1,20,20,0.0,0.0
1701,FR_OCGT,2030,1,21,21,0.0,0.0
1702,FR_OCGT,2030,1,22,22,0.0,0.0
1703,FR_OCGT,2030,1,23,23,0.0,0.0
1704,FR_OCGT,2030,1,24,24,0.0,0.0
1705,FR_OCGT,2030,2,1,1,0.0,0.0
1706,FR_OCGT,2030,2,2,2,0.0,0.0
1707,FR_OCGT,2030,2,3,3,0.0,0.0
1708,FR_OCGT,2030,2,4,4,0.0,0.0
1709,FR_OCGT,2030,2,5,5,0.0,0.0
1710,FR_OCGT,2030,2,6,6,0.0,0.0
1711,FR_OCGT,2030,2,7,7,0.0,0.0
1712,FR_OCGT,2030,2,8,8,0.0,0.0
1713,FR_OCGT,2030,2,9,9,0.0,0.0
1714,FR_OCGT,2030,2,10,10,0.0,0.0
1715,FR_OCGT,2030,2,11,11,0.0,0.0
1716,FR_OCGT,2030,2,12,12,0.0,0.0
1717,FR_OCGT,2030,2,13,13,0.0,0.0
1718,FR_OCGT,2030,2,14,14,0.0,0.0
1719,FR_OCGT,2030,2,15,15,0.0,0.0
1720,FR_OCGT,2030,2,16,16,0.0,0.0
1721,FR_OCGT,2030,2,17,17,0.0,0.0
1722,FR_OCGT,2030,2,18,18,0.0,0.0
1723,FR_OCGT,2030,2,19,19,0.0,0.0
1724,FR_OCGT,2030,2,20,20,0.0,0.0
1725,FR_OCGT,2030,2,21,21,0.0,0.0
1726,FR_OCGT,2030,2,22,22,0.0,0.0
1727,FR_OCGT,2030,2,23,23,0.0,0.0
1728,FR_OCGT,2030,2,24,24,0.0,0.0
1729,FR_OCGT,2030,3,1,1,0.0,0.0
1730,FR_OCGT,2030,3,2,2,0.0,0.0
1731,FR_OCGT,2030,3,3,3,0.0,0.0
1732,FR_OCGT,2030,3,4,4,0.0,0.0
1733,FR_OCGT,2030,3,5,5,0.0,0.0
1734,FR_OCGT,2030,3,6,6,0.0,0.0
1735,FR_OCGT,2030,3,7,7,0.0,0.0
1736,FR_OCGT,2030,3,8,8,0.0,0.0
1737,FR_OCGT,2030,3,9,9,0.0,0.0
1738,FR_OCGT,2030,3,10,10,0.0,0.0
1739,FR_OCGT,2030,3,11,11,0.0,0.0
1740,FR_OCGT,2030,3,12,12,0.0,0.0
1741,FR_OCGT,2030,3,13,13,0.0,0.0
1742,FR_OCGT,2030,3,14,14,0.0,0.0
1743,FR_OCGT,2030,3,15,15,0.0,0.0
1744,FR_OCGT,2030,3,16,16,0.0,0.0
1745,FR_OCGT,2030,3,17,17,0.0,0.0
1746,FR_OCGT,2030,3,18,18,0.0,0.0
1747,FR_OCGT,2030,3,19,19,0.0,0.0
1748,FR_OCGT,2030,3,20,20,0.0,0.0
1749,FR_OCGT,2030,3,21,21,0.0,0.0
1750,FR_OCGT,2030,3,22,22,0.0,0.0
1751,FR_OCGT,2030,3,23,23,0.0,0.0
1752,FR_OCGT,2030,3,24,24,0.0,0.0
1753,FR_OCGT,2030,4,1,1,0.0,0.0
1754,FR_OCGT,2030,4,2,2,0.0,0.0
1755,FR_OCGT,2030,4,3,3,0.0,0.0
1756,FR_OCGT,2030,4,4,4,0.0,0.0
1757,FR_OCGT,2030,4,5,5,0.0,0.0
1758,FR_OCGT,2030,4,6,6,0.0,0.0
1759,FR_OCGT,2030,4,7,7,0.0,0.0
1760,FR_OCGT,2030,4,8,8,0.0,0.0
1761,FR_OCGT,2030,4,9,9,0.0,0.0
1762,FR_OCGT,2030,4,10,10,0.0,0.0
1763,FR_OCGT,2030,4,11,11,0.0,0.0
1764,FR_OCGT,2030,4,12,12,0.0,0.0
1765,FR_OCGT,2030,4,13,13,0.0,0.0
1766,FR_OCGT,2030,4,14,14,0.0,0.0
1767,FR_OCGT,2030,4,15,15,0.0,0.0
1768,FR_OCGT,2030,4,16,16,0.0,0.0
1769,FR_OCGT,2030,4,17,17,0.0,0.0
1770,FR_OCGT,2030,4,18,18,0.0,0.0
1771,FR_OCGT,2030,4,19,19,0.0,0.0
1772,FR_OCGT,2030,4,20,20,0.0,0.0
1773,FR_OCGT,2030,4,21,21,0.0,0.0
1774,FR_OCGT,2030,4,22,22,0.0,0.0
1775,FR_OCGT,2030,4,23,23,0.0,0.0
1776,FR_OCGT,2030,4,24,24,0.0,0.0
1777,FR_OCGT,2030,5,1,1,0.0,0.0
1778,FR_OCGT,2030,5,2,2,0.0,0.0
1779,FR_OCGT,2030,5,3,3,0.0,0.0
1780,FR_OCGT,2030,5,4,4,0.0,0.0
1781,FR_OCGT,2030,5,5,5,0.0,0.0
1782,FR_OCGT,2030,5,6,6,0.0,0.0
1783,FR_OCGT,2030,5,7,7,0.0,0.0
1784,FR_OCGT,2030,5,8,8,0.0,0.0
1785,FR_OCGT,2030,5,9,9,0.0,0.0
1786,FR_OCGT,2030,5,10,10,0.0,0.0
1787,FR_OCGT,2030,5,11,11,0.0,0.0
1788,FR_OCGT,2030,5,12,12,0.0,0.0
1789,FR_OCGT,2030,5,13,13,0.0,0.0
1790,FR_OCGT,2030,5,14,14,0.0,0.0
1791,FR_OCGT,2030,5,15,15,0.0,0.0
1792,FR_OCGT,2030,5,16,16,0.0,0.0
1793,FR_OCGT,2030,5,17,17,0.0,0.0
1794,FR_OCGT,2030,5,18,18,0.0,0.0
1795,FR_OCGT,2030,5,19,19,0.0,0.0
1796,FR_OCGT,2030,5,20,20,0.0,0.0
1797,FR_OCGT,2030,5,21,21,0.0,0.0
1798,FR_OCGT,2030,5,22,22,0.0,0.0
1799,FR_OCGT,2030,5,23,23,0.0,0.0
1800,FR_OCGT,2030,5,24,24,0.0,0.0
1801,FR_OCGT,2030,6,1,1,0.0,0.0
1802,FR_OCGT,2030,6,2,2,0.0,0.0
1803,FR_OCGT,2030,6,3,3,0.0,0.0
1804,FR_OCGT,2030,6,4,4,0.0,0.0
1805,FR_OCGT,2030,6,5,5,0.0,0.0
1806,FR_OCGT,2030,6,6,6,0.0,0.0
1807,FR_OCGT,2030,6,7,7,0.0,0.0
1808,FR_OCGT,2030,6,8,8,0.0,0.0
1809,FR_OCGT,2030,6,9,9,0.0,0.0
1810,FR_OCGT,2030,6,10,10,0.0,0.0
1811,FR_OCGT,2030,6,11,11,0.0,0.0
1812,FR_OCGT,2030,6,12,12,0.0,0.0
1813,FR_OCGT,2030,6,13,13,0.0,0.0
1814,FR_OCGT,2030,6,14,14,0.0,0.0
1815,FR_OCGT,2030,6,15,15,0.0,0.0
1816,FR_OCGT,2030,6,16,16,0.0,0.0
1817,FR_OCGT,2030,6,17,17,0.0,0.0
1818,FR_OCGT,2030,6,18,18,0.0,0.0
1819,FR_OCGT,2030,6,19,19,0.0,0.0
1820,FR_OCGT,2030,6,20,20,0.0,0.0
1821,FR_OCGT,2030,6,21,21,0.0,0.0
1822,FR_OCGT,2030,6,22,22,0.0,0.0
1823,FR_OCGT,2030,6,23,23,0.0,0.0
1824,FR_OCGT,2030,6,24,24,0.0,0.0
1825,FR_OCGT,2030,7,1,1,0.0,0.0
1826,FR_OCGT,2030,7,2,2,0.0,0.0
1827,FR_OCGT,2030,7,3,3,0.0,0.0
1828,FR_OCGT,2030,7,4,4,0.0,0.0
1829,FR_OCGT,2030,7,5,5,0.0,0.0
1830,FR_OCGT,2030,7,6,6,0.0,0.0
1831,FR_OCGT,2030,7,7,7,0.0,0.0
1832,FR_OCGT,2030,7,8,8,0.0,0.0
1833,FR_OCGT,2030,7,9,9,0.0,0.0
1834,FR_OCGT,2030,7,10,10,0.0,0.0
1835,FR_OCGT,2030,7,11,11,0.0,0.0
1836,FR_OCGT,2030,7,12,12,0.0,0.0
1837,FR_OCGT,2030,7,13,13,0.0,0.0
1838,FR_OCGT,2030,7,14,14,0.0,0.0
1839,FR_OCGT,2030,7,15,15,0.0,0.0
1840,FR_OCGT,2030,7,16,16,0.0,0.0
1841,FR_OCGT,2030,7,17,17,0.0,0.0
1842,FR_OCGT,2030,7,18,18,0.0,0.0
1843,FR_OCGT,2030,7,19,19,0.0,0.0
1844,FR_OCGT,2030,7,20,20,0.0,0.0
1845,FR_OCGT,2030,7,21,21,0.0,0.0
1846,FR_OCGT,2030,7,22,22,0.0,0.0
1847,FR_OCGT,2030,7,23,23,0.0,0.0
1848,FR_OCGT,2030,7,24,24,0.0,0.0
1849,FR_OCGT,2030,8,1,1,0.0,0.0
1850,FR_OCGT,2030,8,2,2,0.0,0.0
1851,FR_OCGT,2030,8,3,3,0.0,0.0
1852,FR_OCGT,2030,8,4,4,0.0,0.0
1853,FR_OCGT,2030,8,5,5,0.0,0.0
1854,FR_OCGT,2030,8,6,6,0.0,0.0
1855,FR_OCGT,2030,8,7,7,0.0,0.0
1856,FR_OCGT,2030,8,8,8,0.0,0.0
1857,FR_OCGT,2030,8,9,9,0.0,0.0
1858,FR_OCGT,2030,8,10,10,0.0,0.0
1859,FR_OCGT,2030,8,11,11,0.0,0.0
1860,FR_OCGT,2030,8,12,12,0.0,0.0
1861,FR_OCGT,2030,8,13,13,0.0,0.0
1862,FR_OCGT,2030,8,14,14,0.0,0.0
1863,FR_OCGT,2030,8,15,15,0.0,0.0
1864,FR_OCGT,2030,8,16,16,0.0,0.0
1865,FR_OCGT,2030,8,17,17,0.0,0.0
1866,FR_OCGT,2030,8,18,18,0.0,0.0
1867,FR_OCGT,2030,8,19,19,0.0,0.0
1868,FR_OCGT,2030,8,20,20,0.0,0.0
1869,FR_OCGT,2030,8,21,21,0.0,0.0
1870,FR_OCGT,2030,8,22,22,0.0,0.0
1871,FR_OCGT,2030,8,23,23,0.0,0.0
1872,FR_OCGT,2030,8,24,24,0.0,0.0
1873,FR_OCGT,2030,9,1,1,0.0,0.0
1874,FR_OCGT,2030,9,2,2,0.0,0.0
1875,FR_OCGT,2030,9,3,3,0.0,0.0
1876,FR_OCGT,2030,9,4,4,0.0,0.0
1877,FR_OCGT,2030,9,5,5,0.0,0.0
1878,FR_OCGT,2030,9,6,6,0.0,0.0
1879,FR_OCGT,2030,9,7,7,0.0,0.0
1880,FR_OCGT,2030,9,8,8,0.0,0.0
1881,FR_OCGT,2030,9,9,9,0.0,0.0
1882,FR_OCGT,2030,9,10,10,0.0,0.0
1883,FR_OCGT,2030,9,11,11,0.0,0.0
1884,FR_OCGT,2030,9,12,12,0.0,0.0
1885,FR_OCGT,2030,9,13,13,0.0,0.0
1886,FR_OCGT,2030,9,14,14,0.0,0.0
1887,FR_OCGT,2030,9,15,15,0.0,0.0
1888,FR_OCGT,2030,9,16,16,0.0,0.0
1889,FR_OCGT,2030,9,17,17,0.0,0.0
1890,FR_OCGT,2030,9,18,18,0.0,0.0
1891,FR_OCGT,2030,9,19,19,0.0,0.0
1892,FR_OCGT,2030,9,20,20,0.0,0.0
1893,FR_OCGT,2030,9,21,21,0.0,0.0
1894,FR_OCGT,2030,9,22,22,0.0,0.0
1895,FR_OCGT,2030,9,23,23,0.0,0.0
1896,FR_OCGT,2030,9,24,24,0.0,0.0
1897,FR_OCGT,2030,10,1,1,0.0,0.0
1898,FR_OCGT,2030,10,2,2,0.0,0.0
1899,FR_OCGT,2030,10,3,3,0.0,0.0
1900,FR_OCGT,2030,10,4,4,0.0,0.0
1901,FR_OCGT,2030,10,5,5,0.0,0.0
1902,FR_OCGT,2030,10,6,6,0.0,0.0
1903,FR_OCGT,2030,10,7,7,0.0,0.0
1904,FR_OCGT,2030,10,8,8,0.0,0.0
1905,FR_OCGT,2030,10,9,9,0.0,0.0
1906,FR_OCGT,2030,10,10,10,0.0,0.0
1907,FR_OCGT,2030,10,11,11,0.0,0.0
1908,FR_OCGT,2030,10,12,12,0.0,0.0
1909,FR_OCGT,2030,10,13,13,0.0,0.0
1910,FR_OCGT,2030,10,14,14,0.0,0.0
1911,FR_OCGT,2030,10,15,15,0.0,0.0
1912,FR_OCGT,2030,10,16,16,0.0,0.0
1913,FR_OCGT,2030,10,17,17,0.0,0.0
1914,FR_OCGT,2030,10,18,18,0.0,0.0
1915,FR_OCGT,2030,10,19,19,0.0,0.0
1916,FR_OCGT,2030,10,20,20,0.0,0.0
1917,FR_OCGT,2030,10,21,21,0.0,0.0
1918,FR_OCGT,2030,10,22,22,0.0,0.0
1919,FR_OCGT,2030,10,23,23,0.0,0.0
1920,FR_OCGT,2030,10,24,24,0.0,0.0
1921,LU_CCGT,2030,1,1,1,0.0,0.0
1922,LU_CCGT,2030,1,2,2,0.0,0.0
1923,LU_CCGT,2030,1,3,3,0.0,0.0
1924,LU_CCGT,2030,1,4,4,0.0,0.0
1925,LU_CCGT,2030,1,5,5,0.0,0.0
1926,LU_CCGT,2030,1,6,6,0.0,0.0
1927,LU_CCGT,2030,1,7,7,0.0,0.0
1928,LU_CCGT,2030,1,8,8,0.0,0.0
1929,LU_CCGT,2030,1,9,9,0.0,0.0
1930,LU_CCGT,2030,1,10,10,0.0,0.0
1931,LU_CCGT,2030,1,11,11,0.0,0.0
1932,LU_CCGT,2030,1,12,12,0.0,0.0
1933,LU_CCGT,2030,1,13,13,0.0,0.0
1934,LU_CCGT,2030,1,14,14,0.0,0.0
1935,LU_CCGT,2030,1,15,15,0.0,0.0
1936,LU_CCGT,2030,1,16,16,0.0,0.0
1937,LU_CCGT,2030,1,17,17,0.0,0.0
1938,LU_CCGT,2030,1,18,18,0.0,0.0
1939,LU_CCGT,2030,1,19,19,0.0,0.0
1940,LU_CCGT,2030,1,20,20,0.0,0.0
1941,LU_CCGT,2030,1,21,21,0.0,0.0
1942,LU_CCGT,2030,1,22,22,0.0,0.0
1943,LU_CCGT,2030,1,23,23,0.0,0.0
1944,LU_CCGT,2030,1,24,24,0.0,0.0
1945,LU_CCGT,2030,2,1,1,0.0,0.0
1946,LU_CCGT,2030,2,2,2,0.0,0.0
1947,LU_CCGT,2030,2,3,3,0.0,0.0
1948,LU_CCGT,2030,2,4,4,0.0,0.0
1949,LU_CCGT,2030,2,5,5,0.0,0.0
1950,LU_CCGT,2030,2,6,6,0.0,0.0
1951,LU_CCGT,2030,2,7,7,0.0,0.0
1952,LU_CCGT,2030,2,8,8,0.0,0.0
1953,LU_CCGT,2030,2,9,9,0.0,0.0
1954,LU_CCGT,2030,2,10,10,0.0,0.0
1955,LU_CCGT,2030,2,11,11,0.0,0.0
1956,LU_CCGT,2030,2,12,12,0.0,0.0
1957,LU_CCGT,2030,2,13,13,0.0,0.0
1958,LU_CCGT,2030,2,14,14,0.0,0.0
1959,LU_CCGT,2030,2,15,15,0.0,0.0
1960,LU_CCGT,2030,2,16,16,0.0,0.0
1961,LU_CCGT,2030,2,17,17,0.0,0.0
1962,LU_CCGT,2030,2,18,18,0.0,0.0
1963,LU_CCGT,2030,2,19,19,0.0,0.0
1964,LU_CCGT,2030,2,20,20,0.0,0.0
1965,LU_CCGT,2030,2,21,21,0.0,0.0
1966,LU_CCGT,2030,2,22,22,0.0,0.0
1967,LU_CCGT,2030,2,23,23,0.0,0.0
1968,LU_CCGT,2030,2,24,24,0.0,0.0
1969,LU_CCGT,2030,3,1,1,0.0,0.0
1970,LU_CCGT,2030,3,2,2,0.0,0.0
1971,LU_CCGT,2030,3,3,3,0.0,0.0
1972,LU_CCGT,2030,3,4,4,0.0,0.0
1973,LU_CCGT,2030,3,5,5,0.0,0.0
1974,LU_CCGT,2030,3,6,6,0.0,0.0
1975,LU_CCGT,2030,3,7,7,0.0,0.0
1976,LU_CCGT,2030,3,8,8,0.0,0.0
1977,LU_CCGT,2030,3,9,9,0.0,0.0
1978,LU_CCGT,2030,3,10,10,0.0,0.0
1979,LU_CCGT,2030,3,11,11,0.0,0.0
1980,LU_CCGT,2030,3,12,12,0.0,0.0
1981,LU_CCGT,2030,3,13,13,0.0,0.0
1982,LU_CCGT,2030,3,14,14,0.0,0.0
1983,LU_CCGT,2030,3,15,15,0.0,0.0
1984,LU_CCGT,2030,3,16,16,0.0,0.0
1985,LU_CCGT,2030,3,17,17,0.0,0.0
1986,LU_CCGT,2030,3,18,18,0.0,0.0
1987,LU_CCGT,2030,3,19,19,0.0,0.0
1988,LU_CCGT,2030,3,20,20,0.0,0.0
1989,LU_CCGT,2030,3,21,21,0.0,0.0
1990,LU_CCGT,2030,3,22,22,0.0,0.0
1991,LU_CCGT,2030,3,23,23,0.0,0.0
1992,LU_CCGT,2030,3,24,24,0.0,0.0
1993,LU_CCGT,2030,4,1,1,0.0,0.0
1994,LU_CCGT,2030,4,2,2,0.0,0.0
1995,LU_CCGT,2030,4,3,3,0.0,0.0
1996,LU_CCGT,2030,4,4,4,0.0,0.0
1997,LU_CCGT,2030,4,5,5,0.0,0.0
1998,LU_CCGT,2030,4,6,6,0.0,0.0
1999,LU_CCGT,2030,4,7,7,0.0,0.0
2000,LU_CCGT,2030,4,8,8,0.0,0.0
2001,LU_CCGT,2030,4,9,9,0.0,0.0
2002,LU_CCGT,2030,4,10,10,0.0,0.0
2003,LU_CCGT,2030,4,11,11,0.0,0.0
2004,LU_CCGT,2030,4,12,12,0.0,0.0
2005,LU_CCGT,2030,4,13,13,0.0,0.0
2006,LU_CCGT,2030,4,14,14,0.0,0.0
2007,LU_CCGT,2030,4,15,15,0.0,0.0
2008,LU_CCGT,2030,4,16,16,0.0,0.0
2009,LU_CCGT,2030,4,17,17,0.0,0.0
2010,LU_CCGT,2030,4,18,18,0.0,0.0
2011,LU_CCGT,2030,4,19,19,0.0,0.0
2012,LU_CCGT,2030,4,20,20,0.0,0.0
2013,LU_CCGT,2030,4,21,21,0.0,0.0
2014,LU_CCGT,2030,4,22,22,0.0,0.0
2015,LU_CCGT,2030,4,23,23,0.0,0.0
2016,LU_CCGT,2030,4,24,24,0.0,0.0
2017,LU_CCGT,2030,5,1,1,0.0,0.0
2018,LU_CCGT,2030,5,2,2,0.0,0.0
2019,LU_CCGT,2030,5,3,3,0.0,0.0
2020,LU_CCGT,2030,5,4,4,0.0,0.0
2021,LU_CCGT,2030,5,5,5,0.0,0.0
2022,LU_CCGT,2030,5,6,6,0.0,0.0
